drug_id,cellline_id,cancer_type,IC50,IC50_predicted
85668777,ACH-000139,PAAD,6.4139,5.3215
85668777,ACH-000060,PAAD,6.1056,5.8194
85668777,ACH-000599,PAAD,5.0979,6.2363
51371303,ACH-000138,PAAD,4.5575,3.6944
51371303,ACH-000243,PAAD,3.5740,3.8636
51371303,ACH-000178,PAAD,5.2786,4.7448
51371303,ACH-000023,PAAD,2.9144,3.5695
11609586,ACH-000178,PAAD,3.1480,3.7963
11609586,ACH-000118,PAAD,3.8489,2.9097
11609586,ACH-000060,PAAD,3.4156,3.0095
11455910,ACH-000222,PAAD,0.0782,0.7433
11455910,ACH-000178,PAAD,1.9540,0.9416
11455910,ACH-000114,PAAD,-0.1543,-0.1295
11455910,ACH-000332,PAAD,-0.4042,0.1052
46843772,ACH-000222,PAAD,3.1627,4.0300
46843772,ACH-000042,PAAD,2.7189,3.0032
5327091,ACH-000535,PAAD,5.0051,2.9707
5327091,ACH-000270,PAAD,4.3423,2.9053
5327091,ACH-000235,PAAD,2.9322,3.8120
5327091,ACH-000060,PAAD,4.0022,2.8841
5327091,ACH-000599,PAAD,3.3720,3.2456
5327091,ACH-000023,PAAD,2.2636,2.3151
5327091,ACH-000155,PAAD,3.2344,3.0649
9931953,ACH-000222,PAAD,3.7004,4.1336
9931953,ACH-000243,PAAD,2.9941,3.4405
9931953,ACH-000042,PAAD,3.5072,3.5387
9931953,ACH-000417,PAAD,3.5532,3.9358
9858940,ACH-000535,PAAD,5.0308,4.3283
9858940,ACH-000118,PAAD,5.3078,4.1892
9858940,ACH-000042,PAAD,4.6989,4.1711
9858940,ACH-000139,PAAD,4.5992,4.0190
9858940,ACH-000417,PAAD,5.3711,4.7189
9858940,ACH-000114,PAAD,5.2181,4.6313
9858940,ACH-000652,PAAD,4.9503,4.0753
2733526,ACH-000599,PAAD,4.4889,4.3145
2733526,ACH-000114,PAAD,4.5182,4.0947
2733526,ACH-000652,PAAD,4.2522,3.6782
71271629,ACH-000535,PAAD,1.6743,2.8264
71271629,ACH-000138,PAAD,2.8876,2.8463
71271629,ACH-000243,PAAD,3.4135,2.3752
71271629,ACH-000042,PAAD,1.8370,2.6382
71271629,ACH-000139,PAAD,2.7176,2.5592
71271629,ACH-000235,PAAD,3.1801,3.4619
71271629,ACH-000417,PAAD,2.8501,3.3297
71271629,ACH-000599,PAAD,4.9732,2.7813
71271629,ACH-000155,PAAD,4.1152,2.5967
54685215,ACH-000222,PAAD,1.4889,0.5485
54685215,ACH-000107,PAAD,0.3735,0.6586
54685215,ACH-000270,PAAD,0.9843,-0.1306
54685215,ACH-000060,PAAD,0.8010,0.1177
54685215,ACH-000114,PAAD,-1.0366,0.2447
54685215,ACH-000155,PAAD,0.6968,0.3095
54685215,ACH-000332,PAAD,0.9447,1.0720
44632017,ACH-000599,PAAD,0.3788,1.9508
9863776,ACH-000178,PAAD,1.5584,2.2602
9863776,ACH-000118,PAAD,-0.2896,1.3685
9863776,ACH-000139,PAAD,0.3997,0.0491
9863776,ACH-000235,PAAD,1.3549,2.6020
637858,ACH-000138,PAAD,1.3311,1.8105
637858,ACH-000270,PAAD,5.2825,1.7298
637858,ACH-000235,PAAD,1.9357,2.2227
6914657,ACH-000535,PAAD,-1.5389,-0.4924
6914657,ACH-000107,PAAD,-0.7966,1.0355
6914657,ACH-000094,PAAD,-0.5653,-1.1176
6914657,ACH-000652,PAAD,-2.4468,-4.9068
44819241,ACH-000094,PAAD,3.2297,2.8281
44819241,ACH-000599,PAAD,1.8570,2.4850
57339144,ACH-000107,PAAD,3.1460,2.9432
57339144,ACH-000118,PAAD,2.9337,2.5769
57339144,ACH-000320,PAAD,1.4483,1.5837
57339144,ACH-000347,PAAD,3.9438,3.5566
56962337,ACH-000178,PAAD,2.4506,2.6752
56962337,ACH-000139,PAAD,1.6034,1.6472
56962337,ACH-000023,PAAD,1.8087,1.6038
2726824,ACH-000178,PAAD,4.6738,3.8469
31703,ACH-000178,PAAD,2.1135,1.0123
31703,ACH-000118,PAAD,-1.9179,-1.6743
31703,ACH-000320,PAAD,-4.2296,-3.4294
31703,ACH-000114,PAAD,-1.2587,-1.4641
36462,ACH-000094,PAAD,3.1343,3.7264
36462,ACH-000599,PAAD,1.4450,2.2488
60750,ACH-000243,PAAD,2.1422,1.4251
60750,ACH-000094,PAAD,-1.5667,0.3315
60750,ACH-000417,PAAD,-0.4938,0.4124
60750,ACH-000599,PAAD,-1.2395,-1.4219
60750,ACH-000023,PAAD,-4.2732,-5.1090
60750,ACH-000652,PAAD,-4.9465,-3.7237
5746,ACH-000243,PAAD,1.0418,1.0209
5746,ACH-000235,PAAD,0.1320,0.0297
5746,ACH-000652,PAAD,-1.5714,-0.6886
11707110,ACH-000535,PAAD,-3.8612,-3.5762
11707110,ACH-000599,PAAD,-4.6258,-0.0896
11707110,ACH-000652,PAAD,-4.5624,-0.5465
11707110,ACH-000332,PAAD,-2.4392,0.5143
44462760,ACH-000535,PAAD,3.5517,3.1166
44462760,ACH-000178,PAAD,2.7182,4.6218
44462760,ACH-000139,PAAD,3.9451,2.9019
44462760,ACH-000023,PAAD,2.8046,2.6944
44462760,ACH-000114,PAAD,4.9253,4.4387
5394,ACH-000042,PAAD,5.2996,5.5593
5394,ACH-000114,PAAD,6.3167,6.0074
5394,ACH-000155,PAAD,5.4412,6.0566
5460769,ACH-000535,PAAD,1.9153,2.3210
5460769,ACH-000417,PAAD,2.7610,4.3508
5460769,ACH-000347,PAAD,6.2605,4.5177
5311497,ACH-000222,PAAD,-0.4483,-2.4248
5311497,ACH-000139,PAAD,-5.5031,-5.1883
5459322,ACH-000138,PAAD,5.6397,5.2692
5459322,ACH-000060,PAAD,5.9275,5.2581
5459322,ACH-000599,PAAD,5.7933,5.3824
5459322,ACH-000320,PAAD,4.6483,4.2680
5459322,ACH-000155,PAAD,5.1429,5.6982
104842,ACH-000535,PAAD,-3.2511,-3.5282
104842,ACH-000138,PAAD,-4.7551,-4.7037
104842,ACH-000270,PAAD,-1.2550,-3.7134
104842,ACH-000042,PAAD,-4.0538,-4.5285
104842,ACH-000139,PAAD,-4.9715,-5.1732
104842,ACH-000235,PAAD,-2.7659,-1.8334
104842,ACH-000599,PAAD,-4.8011,-4.0419
104842,ACH-000023,PAAD,-4.0961,-5.3828
104842,ACH-000114,PAAD,-4.2995,-2.9703
104842,ACH-000155,PAAD,-3.8910,-3.7750
104842,ACH-000332,PAAD,-3.7523,-2.0779
4263900,ACH-000243,PAAD,4.5944,4.4162
4263900,ACH-000118,PAAD,3.5579,3.6344
4263900,ACH-000417,PAAD,5.6315,3.7763
4263900,ACH-000320,PAAD,1.1732,1.3618
44551660,ACH-000138,PAAD,3.1632,3.2071
44551660,ACH-000243,PAAD,2.8948,2.7076
44551660,ACH-000270,PAAD,3.1478,2.7855
44551660,ACH-000118,PAAD,2.6208,2.6970
44551660,ACH-000060,PAAD,2.2552,2.6027
44551660,ACH-000599,PAAD,2.6101,2.1026
44551660,ACH-000347,PAAD,4.4830,3.6219
44551660,ACH-000652,PAAD,1.3959,2.0083
16720766,ACH-000107,PAAD,2.2426,0.7546
16720766,ACH-000023,PAAD,-0.6107,-1.2092
78243717,ACH-000107,PAAD,5.4024,4.8943
78243717,ACH-000235,PAAD,5.3895,5.2710
78243717,ACH-000347,PAAD,5.0634,5.6784
78243717,ACH-000652,PAAD,4.9496,4.3135
24826799,ACH-000535,PAAD,-1.2429,0.4907
24826799,ACH-000060,PAAD,2.2428,0.5879
24826799,ACH-000599,PAAD,2.3576,1.4015
24826799,ACH-000114,PAAD,2.3737,1.1091
24826799,ACH-000332,PAAD,2.5742,1.9045
11713159,ACH-000042,PAAD,2.3358,1.9317
11713159,ACH-000155,PAAD,2.0252,1.7261
53302361,ACH-000270,PAAD,1.5306,0.6074
53302361,ACH-000118,PAAD,2.8404,1.5626
560326,ACH-000222,PAAD,7.8704,7.7668
560326,ACH-000107,PAAD,5.9814,7.4986
560326,ACH-000042,PAAD,5.3966,6.5412
560326,ACH-000235,PAAD,7.0771,6.7399
560326,ACH-000155,PAAD,6.0664,7.0802
560326,ACH-000332,PAAD,8.3313,7.8080
3005532,ACH-000094,PAAD,2.1769,2.3628
3005532,ACH-000139,PAAD,2.0924,1.4710
3005532,ACH-000235,PAAD,1.5830,2.9010
3005532,ACH-000417,PAAD,2.5885,2.6180
3005532,ACH-000060,PAAD,3.0770,1.8077
3005532,ACH-000652,PAAD,1.9453,2.1840
10027278,ACH-000094,PAAD,2.7645,2.8894
10027278,ACH-000042,PAAD,2.6349,2.4045
10027278,ACH-000235,PAAD,2.4995,2.2974
5208,ACH-000243,PAAD,4.5533,0.3858
5208,ACH-000270,PAAD,0.1146,-0.4014
5208,ACH-000235,PAAD,0.7114,0.8319
5208,ACH-000417,PAAD,1.3540,0.4100
5208,ACH-000320,PAAD,3.0414,-1.1656
3218,ACH-000138,PAAD,2.0148,2.3407
3218,ACH-000243,PAAD,3.0603,3.3135
3218,ACH-000178,PAAD,1.5054,4.0468
3218,ACH-000417,PAAD,5.1609,3.2846
3218,ACH-000155,PAAD,2.0928,2.4411
3463933,ACH-000535,PAAD,1.9028,1.4094
3463933,ACH-000060,PAAD,1.4949,1.5923
3463933,ACH-000114,PAAD,3.6754,1.6975
6753378,ACH-000222,PAAD,3.4114,3.2083
6753378,ACH-000243,PAAD,3.1321,2.5461
6753378,ACH-000042,PAAD,2.8214,2.3124
521106,ACH-000222,PAAD,4.5468,5.9975
521106,ACH-000270,PAAD,4.8929,3.2536
521106,ACH-000178,PAAD,5.1184,6.0718
521106,ACH-000599,PAAD,6.4764,4.6203
521106,ACH-000023,PAAD,2.5101,3.1692
521106,ACH-000320,PAAD,1.8525,1.9581
521106,ACH-000652,PAAD,6.0465,3.4983
521106,ACH-000155,PAAD,3.2834,4.9645
25022668,ACH-000042,PAAD,5.3942,4.1888
25022668,ACH-000417,PAAD,6.1321,3.5008
25022668,ACH-000023,PAAD,0.4772,1.7869
25022668,ACH-000320,PAAD,0.4046,1.3563
10200390,ACH-000222,PAAD,5.6211,4.5298
10200390,ACH-000243,PAAD,4.3765,2.9160
10200390,ACH-000155,PAAD,2.4544,3.0636
3385,ACH-000535,PAAD,2.5531,3.4165
3385,ACH-000107,PAAD,6.2778,5.0182
3385,ACH-000138,PAAD,4.2092,4.6850
3385,ACH-000094,PAAD,4.4801,3.5287
3385,ACH-000235,PAAD,5.1937,5.6253
3385,ACH-000417,PAAD,3.6490,3.6477
3385,ACH-000114,PAAD,3.6504,5.5753
3385,ACH-000155,PAAD,4.8645,5.2988
446378,ACH-000138,PAAD,-4.2122,-4.9561
446378,ACH-000270,PAAD,-7.5223,-5.2578
446378,ACH-000178,PAAD,-5.8385,-0.2698
446378,ACH-000417,PAAD,-3.9384,-4.5587
446378,ACH-000332,PAAD,-2.5454,-1.8425
11404337,ACH-000107,PAAD,-0.6390,-0.5608
11404337,ACH-000270,PAAD,0.4311,-2.1957
11404337,ACH-000139,PAAD,-2.1950,-2.2556
11404337,ACH-000235,PAAD,0.7403,-0.1029
11404337,ACH-000599,PAAD,-0.5603,-0.3939
24785538,ACH-000222,PAAD,1.6309,1.2197
24785538,ACH-000243,PAAD,0.9984,2.0025
24785538,ACH-000094,PAAD,0.6320,0.4804
11640390,ACH-000535,PAAD,2.5856,1.9404
11640390,ACH-000138,PAAD,2.7998,1.9898
11640390,ACH-000243,PAAD,1.3202,2.6946
11640390,ACH-000094,PAAD,1.1226,2.8040
11640390,ACH-000652,PAAD,0.0176,2.1690
82146,ACH-000222,PAAD,6.1443,4.3563
82146,ACH-000118,PAAD,3.3211,3.9049
82146,ACH-000235,PAAD,5.4682,3.9818
82146,ACH-000023,PAAD,2.4188,2.8874
82146,ACH-000320,PAAD,1.3224,2.3423
54676905,ACH-000270,PAAD,6.2507,4.4600
54676905,ACH-000094,PAAD,4.3229,4.6931
54676905,ACH-000042,PAAD,4.3785,4.4929
54676905,ACH-000023,PAAD,4.2709,4.2806
11617559,ACH-000138,PAAD,5.9922,5.6550
11617559,ACH-000178,PAAD,6.6064,6.1350
11617559,ACH-000652,PAAD,5.7445,5.0748
10096043,ACH-000138,PAAD,-4.1468,-3.0297
10096043,ACH-000094,PAAD,-1.3082,-2.0729
10096043,ACH-000320,PAAD,-5.4781,-4.3457
10096043,ACH-000332,PAAD,-0.7444,-1.3661
8249,ACH-000535,PAAD,6.6863,7.8492
8249,ACH-000118,PAAD,6.7995,7.7913
8249,ACH-000139,PAAD,6.0352,7.3989
8249,ACH-000060,PAAD,6.8695,7.5905
8249,ACH-000599,PAAD,6.1233,7.8244
8249,ACH-000320,PAAD,5.3196,6.0993
8249,ACH-000347,PAAD,6.7354,7.7621
8249,ACH-000155,PAAD,9.0574,7.9563
8249,ACH-000332,PAAD,7.3215,7.9764
5280757,ACH-000535,PAAD,-3.8817,-2.9243
5280757,ACH-000270,PAAD,-4.3581,-2.9665
5280757,ACH-000178,PAAD,-2.2411,-2.3497
10113978,ACH-000270,PAAD,3.0202,3.0428
10113978,ACH-000118,PAAD,3.9754,3.2846
6445533,ACH-000270,PAAD,-4.3434,-3.0431
6445533,ACH-000118,PAAD,-2.4449,-2.9349
6445533,ACH-000155,PAAD,-2.1658,-2.5555
448013,ACH-000270,PAAD,-6.4367,-6.8741
448013,ACH-000094,PAAD,-4.2257,-3.0787
448013,ACH-000042,PAAD,-4.5938,-5.0745
448013,ACH-000235,PAAD,-3.9756,-4.8722
448013,ACH-000417,PAAD,-3.7745,-4.0687
448013,ACH-000023,PAAD,-6.8779,-7.0108
448013,ACH-000652,PAAD,-6.4602,-4.1649
25124816,ACH-000243,PAAD,2.2707,2.6058
25124816,ACH-000094,PAAD,2.9534,2.7375
25124816,ACH-000139,PAAD,2.3336,1.8641
25124816,ACH-000235,PAAD,2.8756,2.4809
9813758,ACH-000243,PAAD,2.6773,3.0252
9813758,ACH-000178,PAAD,5.8225,5.3508
9813758,ACH-000042,PAAD,3.4722,3.2336
9813758,ACH-000332,PAAD,3.7232,4.4731
159324,ACH-000222,PAAD,4.3849,3.6493
159324,ACH-000060,PAAD,1.1773,1.2402
159324,ACH-000320,PAAD,-0.2817,-0.7939
159324,ACH-000652,PAAD,0.3532,1.8540
159324,ACH-000155,PAAD,1.8812,1.0946
25126798,ACH-000222,PAAD,4.8863,5.4048
25126798,ACH-000535,PAAD,4.5255,4.1810
25126798,ACH-000042,PAAD,4.7749,3.9772
25126798,ACH-000060,PAAD,4.9204,4.0468
25126798,ACH-000155,PAAD,4.8632,4.9067
25126798,ACH-000332,PAAD,4.9192,4.8688
10109823,ACH-000138,PAAD,1.9544,1.9768
10109823,ACH-000235,PAAD,4.4733,2.1875
10109823,ACH-000652,PAAD,2.6782,2.7989
6450816,ACH-000178,PAAD,1.5579,0.7278
6450816,ACH-000118,PAAD,-1.6503,-1.7089
6450816,ACH-000347,PAAD,0.2785,0.8150
11338033,ACH-000107,PAAD,4.2391,2.8974
11338033,ACH-000235,PAAD,3.7681,3.4622
11338033,ACH-000060,PAAD,-0.0077,0.3868
11338033,ACH-000652,PAAD,2.3024,0.6174
9952773,ACH-000243,PAAD,4.6554,4.2421
9952773,ACH-000235,PAAD,6.9870,5.7727
9952773,ACH-000060,PAAD,4.4789,3.4608
9952773,ACH-000347,PAAD,6.2148,5.0857
9952773,ACH-000155,PAAD,5.4873,5.5892
11754511,ACH-000535,PAAD,3.0510,3.2571
11754511,ACH-000320,PAAD,1.7792,0.6204
11754511,ACH-000652,PAAD,2.7966,1.9047
11647372,ACH-000107,PAAD,1.5958,2.7408
11647372,ACH-000139,PAAD,-0.1057,0.7063
11647372,ACH-000023,PAAD,0.8950,2.1260
11647372,ACH-000114,PAAD,2.6584,1.6757
5289247,ACH-000222,PAAD,2.9725,4.5319
5289247,ACH-000535,PAAD,3.7521,3.0374
5289247,ACH-000178,PAAD,5.3500,5.2371
46885626,ACH-000535,PAAD,3.8987,2.6544
46885626,ACH-000107,PAAD,4.5741,3.3117
46885626,ACH-000243,PAAD,2.4997,2.4087
46885626,ACH-000178,PAAD,5.0531,4.4617
46885626,ACH-000118,PAAD,2.0875,2.4787
46885626,ACH-000599,PAAD,3.3750,1.9298
46885626,ACH-000652,PAAD,0.8762,1.2569
176167,ACH-000222,PAAD,2.5440,4.9155
176167,ACH-000535,PAAD,1.4960,3.0301
176167,ACH-000138,PAAD,1.7739,3.8348
176167,ACH-000270,PAAD,3.5500,2.6382
176167,ACH-000178,PAAD,3.4080,5.1400
176167,ACH-000155,PAAD,5.1172,4.2841
11373846,ACH-000107,PAAD,6.2974,5.9299
11373846,ACH-000243,PAAD,4.8021,4.9220
11373846,ACH-000178,PAAD,6.2805,6.0474
11373846,ACH-000114,PAAD,6.0428,5.7859
11625818,ACH-000535,PAAD,4.7252,4.5888
11625818,ACH-000042,PAAD,4.7307,4.2045
11625818,ACH-000235,PAAD,6.5837,5.7553
11625818,ACH-000332,PAAD,5.7194,5.2558
25102847,ACH-000222,PAAD,3.8416,3.9685
25102847,ACH-000270,PAAD,0.3776,2.8550
25102847,ACH-000042,PAAD,1.3166,2.6688
25102847,ACH-000139,PAAD,1.1568,2.4709
25102847,ACH-000417,PAAD,1.7237,3.1731
25102847,ACH-000320,PAAD,1.7579,1.2810
25102847,ACH-000332,PAAD,3.8965,3.7780
24889392,ACH-000535,PAAD,2.8183,2.7427
24889392,ACH-000138,PAAD,2.9962,2.5473
24889392,ACH-000270,PAAD,3.5330,2.5983
24889392,ACH-000599,PAAD,3.0577,2.9092
24889392,ACH-000023,PAAD,2.5050,2.4814
24889392,ACH-000114,PAAD,2.7346,2.9216
24889392,ACH-000652,PAAD,2.7468,1.9224
9874913,ACH-000535,PAAD,5.2048,4.5585
9874913,ACH-000107,PAAD,5.2561,5.0580
9874913,ACH-000138,PAAD,4.8005,4.7262
9874913,ACH-000118,PAAD,4.7272,4.3529
9874913,ACH-000023,PAAD,4.1350,4.2723
9874913,ACH-000320,PAAD,3.5920,2.9586
704473,ACH-000107,PAAD,5.5331,5.4775
704473,ACH-000235,PAAD,5.9903,5.6938
704473,ACH-000023,PAAD,4.7112,4.3578
704473,ACH-000347,PAAD,6.4501,5.6670
53340664,ACH-000222,PAAD,3.8273,4.8559
53340664,ACH-000270,PAAD,1.7847,3.0077
53340664,ACH-000042,PAAD,2.9262,2.8350
53340664,ACH-000235,PAAD,4.8095,4.7463
53340664,ACH-000060,PAAD,4.4207,2.4490
53340664,ACH-000332,PAAD,5.5175,4.3042
11634725,ACH-000107,PAAD,3.1015,3.9995
11634725,ACH-000139,PAAD,2.0606,1.6516
11634725,ACH-000155,PAAD,4.0932,4.6522
11634725,ACH-000332,PAAD,3.9654,4.1037
11493598,ACH-000243,PAAD,5.0830,5.1283
11493598,ACH-000417,PAAD,3.7769,5.5137
11493598,ACH-000060,PAAD,5.0575,5.0142
11493598,ACH-000652,PAAD,3.6798,4.5358
53394750,ACH-000222,PAAD,5.2840,5.8572
53394750,ACH-000535,PAAD,4.2434,4.7104
53394750,ACH-000235,PAAD,6.8808,5.8530
53394750,ACH-000417,PAAD,6.3406,4.8771
9910224,ACH-000139,PAAD,5.2332,5.2494
9910224,ACH-000235,PAAD,6.6053,6.0369
9910224,ACH-000332,PAAD,6.2685,6.0274
11178236,ACH-000535,PAAD,-5.9894,-4.2676
11178236,ACH-000138,PAAD,-0.7405,-1.1664
11178236,ACH-000023,PAAD,-5.2118,-4.3280
42640,ACH-000107,PAAD,2.6816,4.8637
42640,ACH-000270,PAAD,5.4892,3.7672
42640,ACH-000139,PAAD,4.6797,3.4019
42640,ACH-000060,PAAD,5.2368,3.5059
42640,ACH-000599,PAAD,4.9523,3.7054
42640,ACH-000320,PAAD,1.9639,2.8406
24894414,ACH-000243,PAAD,3.4281,4.2307
24894414,ACH-000270,PAAD,4.3276,3.9037
24894414,ACH-000235,PAAD,5.4602,4.6799
24894414,ACH-000320,PAAD,3.6013,2.7390
6918848,ACH-000042,PAAD,-0.9079,-0.4891
24756910,ACH-000060,PAAD,-0.9458,-0.8495
24756910,ACH-000023,PAAD,0.4490,-0.0998
6918638,ACH-000107,PAAD,4.5390,4.3753
6918638,ACH-000138,PAAD,3.7964,4.3735
6918638,ACH-000042,PAAD,-0.7476,-0.1845
6918638,ACH-000417,PAAD,1.9132,0.4920
6918638,ACH-000320,PAAD,-1.7939,-1.2369
6918638,ACH-000652,PAAD,-0.3707,-0.3271
46943432,ACH-000222,PAAD,4.0201,5.8849
46943432,ACH-000094,PAAD,5.7284,4.1342
46943432,ACH-000042,PAAD,2.0273,4.0310
24951314,ACH-000243,PAAD,1.0231,0.5947
24951314,ACH-000118,PAAD,0.5594,0.2806
24951314,ACH-000235,PAAD,4.7592,2.4577
24951314,ACH-000332,PAAD,3.0958,1.8097
11485656,ACH-000535,PAAD,2.3147,2.6830
11485656,ACH-000060,PAAD,3.0954,2.6740
46931012,ACH-000107,PAAD,4.8527,5.2951
46931012,ACH-000138,PAAD,5.1889,4.8281
46931012,ACH-000243,PAAD,4.9184,4.0624
46931012,ACH-000094,PAAD,4.6082,4.6590
46931012,ACH-000118,PAAD,3.9629,4.1876
46931012,ACH-000042,PAAD,2.8812,4.1373
46931012,ACH-000417,PAAD,4.0540,4.6687
49806720,ACH-000347,PAAD,4.5948,4.8157
49806720,ACH-000652,PAAD,3.6469,3.3092
6445562,ACH-000243,PAAD,2.2878,1.9192
6445562,ACH-000094,PAAD,0.1781,1.8827
6445562,ACH-000118,PAAD,0.8486,1.6372
6445562,ACH-000347,PAAD,3.5384,2.7489
25167777,ACH-000139,PAAD,-4.4587,-3.3520
25167777,ACH-000417,PAAD,-5.3615,-3.2128
25167777,ACH-000114,PAAD,-2.1781,-2.2924
56965967,ACH-000155,PAAD,4.6834,5.1121
56965967,ACH-000332,PAAD,4.4925,4.7931
3796,ACH-000270,PAAD,5.3385,3.7639
3796,ACH-000114,PAAD,4.8055,4.5673
3796,ACH-000652,PAAD,3.6304,3.5240
10451420,ACH-000270,PAAD,5.5305,4.8568
10451420,ACH-000042,PAAD,4.3532,4.3146
10451420,ACH-000599,PAAD,5.1648,4.4725
10451420,ACH-000652,PAAD,2.6725,3.5794
44143370,ACH-000243,PAAD,3.0996,3.5648
44143370,ACH-000139,PAAD,1.8150,2.9579
44143370,ACH-000320,PAAD,2.8305,2.8223
44143370,ACH-000347,PAAD,4.3281,4.5002
44143370,ACH-000114,PAAD,3.5584,4.0256
10074640,ACH-000222,PAAD,6.9866,5.0080
10074640,ACH-000138,PAAD,3.6971,4.2295
10074640,ACH-000243,PAAD,3.4130,3.3453
10074640,ACH-000270,PAAD,4.4265,3.9266
10074640,ACH-000118,PAAD,3.9756,3.7830
10074640,ACH-000417,PAAD,3.8104,3.6260
10074640,ACH-000023,PAAD,4.6450,4.0418
11282283,ACH-000222,PAAD,6.9711,4.4395
11282283,ACH-000094,PAAD,2.8250,3.3052
11282283,ACH-000178,PAAD,5.3600,5.0970
11282283,ACH-000417,PAAD,5.0504,3.9136
11282283,ACH-000320,PAAD,3.5995,2.4315
11282283,ACH-000347,PAAD,3.2671,4.9936
25195352,ACH-000178,PAAD,6.5217,6.1178
25195352,ACH-000118,PAAD,3.3670,3.9811
25195352,ACH-000155,PAAD,6.2026,5.5630
16747388,ACH-000222,PAAD,2.2504,4.9731
16747388,ACH-000138,PAAD,4.8299,4.2042
16747388,ACH-000094,PAAD,2.3064,2.9864
16747388,ACH-000118,PAAD,3.5505,3.0774
16747388,ACH-000023,PAAD,2.6579,3.1728
9868037,ACH-000114,PAAD,4.4827,4.8510
44224160,ACH-000118,PAAD,2.4267,0.3031
44224160,ACH-000042,PAAD,3.5560,0.5998
44224160,ACH-000060,PAAD,-0.6230,0.1068
44224160,ACH-000023,PAAD,1.2013,2.1311
44224160,ACH-000320,PAAD,1.0104,-0.8729
25257557,ACH-000138,PAAD,4.8603,3.5148
25257557,ACH-000042,PAAD,4.4990,2.9660
25257557,ACH-000060,PAAD,1.6841,2.1427
25257557,ACH-000114,PAAD,3.9606,4.9429
46191454,ACH-000535,PAAD,1.6836,2.9904
46191454,ACH-000270,PAAD,0.7627,2.0841
46191454,ACH-000094,PAAD,2.0469,2.8405
46191454,ACH-000178,PAAD,5.6139,5.1864
46191454,ACH-000599,PAAD,2.2905,1.8369
46191454,ACH-000023,PAAD,1.9956,3.1886
46191454,ACH-000320,PAAD,-1.7709,0.1734
9884685,ACH-000535,PAAD,5.2357,1.0605
9884685,ACH-000107,PAAD,1.0150,3.2588
9884685,ACH-000118,PAAD,-0.2313,1.5602
9884685,ACH-000023,PAAD,0.1186,1.6542
9884685,ACH-000320,PAAD,-0.2952,-1.0627
9884685,ACH-000155,PAAD,3.7874,4.5170
9884685,ACH-000332,PAAD,4.9322,2.7801
6852167,ACH-000535,PAAD,1.5325,2.9994
6852167,ACH-000243,PAAD,2.8842,2.6971
6852167,ACH-000270,PAAD,3.0319,3.0682
6852167,ACH-000320,PAAD,1.4579,0.2347
6852167,ACH-000114,PAAD,4.9447,3.7035
6852167,ACH-000332,PAAD,3.9757,3.7066
9967941,ACH-000222,PAAD,3.9646,5.6806
9967941,ACH-000118,PAAD,5.2434,4.1153
9967941,ACH-000139,PAAD,2.4273,3.9702
9967941,ACH-000060,PAAD,5.9704,4.0445
9967941,ACH-000347,PAAD,4.4910,5.0900
9967941,ACH-000332,PAAD,5.1195,5.5801
9903786,ACH-000138,PAAD,4.4994,3.8055
9903786,ACH-000094,PAAD,2.5099,3.4334
9903786,ACH-000235,PAAD,5.8992,4.8894
9903786,ACH-000023,PAAD,4.2979,3.3395
9903786,ACH-000114,PAAD,5.0163,4.1086
16722836,ACH-000222,PAAD,3.7477,3.7691
16722836,ACH-000042,PAAD,2.7743,2.5120
16722836,ACH-000235,PAAD,4.0148,3.8975
16722836,ACH-000060,PAAD,3.0196,2.5415
42642645,ACH-000347,PAAD,0.0098,1.2022
42642645,ACH-000155,PAAD,1.7760,2.4879
9810884,ACH-000094,PAAD,6.2833,5.1255
9810884,ACH-000178,PAAD,6.2364,6.0897
9810884,ACH-000023,PAAD,4.8783,4.1011
9810884,ACH-000347,PAAD,4.7563,5.3824
9956222,ACH-000042,PAAD,1.6575,2.6457
9956222,ACH-000060,PAAD,2.4087,2.1718
9956222,ACH-000320,PAAD,1.4663,1.2005
9956222,ACH-000347,PAAD,2.9731,2.8882
9956222,ACH-000652,PAAD,1.5485,1.6425
9911830,ACH-000138,PAAD,0.4439,0.9708
9911830,ACH-000178,PAAD,0.9033,1.5228
9911830,ACH-000118,PAAD,0.5800,0.6517
9911830,ACH-000060,PAAD,0.9167,0.8337
9911830,ACH-000023,PAAD,0.5537,0.3057
9911830,ACH-000320,PAAD,-0.1107,-0.0742
16725726,ACH-000222,PAAD,5.0218,5.2659
24772860,ACH-000535,PAAD,-2.6207,-1.0939
24772860,ACH-000155,PAAD,4.1096,2.6044
24772860,ACH-000332,PAAD,0.4204,0.8683
447912,ACH-000270,PAAD,5.8355,4.8787
447912,ACH-000023,PAAD,3.4753,4.4296
5113032,ACH-000222,PAAD,6.9598,6.0381
5113032,ACH-000107,PAAD,6.2974,6.0171
5113032,ACH-000235,PAAD,6.6855,5.9855
5113032,ACH-000599,PAAD,4.5835,5.7353
5113032,ACH-000114,PAAD,5.6765,5.8400
5113032,ACH-000652,PAAD,5.7548,5.2611
5113032,ACH-000332,PAAD,6.3981,6.0381
66577006,ACH-000270,PAAD,6.5050,5.2077
66577006,ACH-000139,PAAD,5.1276,4.5756
66577006,ACH-000347,PAAD,6.6238,6.1408
10302451,ACH-000320,PAAD,1.9477,1.1186
3062316,ACH-000320,PAAD,-2.9376,-1.9196
49821040,ACH-000320,PAAD,3.0279,2.9591
